id,address_sido,address_sigungu,address_dong,address_full,hammer_price,reference_date,property_type,land_area_sqm,building_area_sqm,unit_price_py,land_price_sqm,approval_date,days_since_transaction,building_age,price_per_sqm,is_new,property_type_code
205,서울특별시,마포구,신수동,서울특별시 마포구  신수동 22-14,3150000000.0,2025-01-13,근린상가,-0.8128149081920687,-0.6184544501132953,5.244788813061406,4.151931140593026,1989-10-25,-0.30145221112764436,0.836397240471941,5.244859760701298,0,0
206,서울특별시,마포구,구수동,서울특별시 마포구  구수동 12,1290000000.0,2025-12-30,근린상가,-0.8432136976614039,-0.8285755650456798,3.8042274970742107,4.6939917435460865,2012-02-09,-1.0101844751178994,-0.573833282629434,3.804210564271693,0,0
207,서울특별시,마포구,창전동,서울특별시 마포구  창전동 402-20,4000000000.0,2023-06-26,근린상가,-0.7528984535858427,-0.48827629736803657,3.344583810304684,5.65872614086747,1979-12-31,0.8434229845489215,1.449540946168191,3.344538837258341,0,0
231,충청남도,예산군,삽교읍,충청남도 예산군 삽교읍 신리 313-110외,1674000000.0,2025-11-21,숙박시설,-0.4026515314391543,0.17500105410744476,-0.08705913821444301,-0.3668224876906373,2021-07-05,-0.9314364457856489,-1.125662617756059,-0.08731345625510102,1,0
232,충청남도,예산군,삽교읍,충청남도 예산군 삽교읍 신리 313-117외,1072000000.0,2026-01-30,상업용,-0.45753236048545987,-0.3876430996281719,-0.20583190123332779,-0.33486241657261145,2018-05-17,-1.0727790625358422,-0.941719506047184,-0.20609346492388939,0,0
233,충청남도,예산군,덕산면,충청남도 예산군 덕산면 신평리 553,4000000000.0,2023-06-12,숙박시설,-0.7528984535858427,0.021790611300753448,3.344583810304684,-0.2365351444090331,1979-12-31,0.8716915078989601,1.449540946168191,3.344538837258341,0,0
235,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍 신엄리 3075,633000000.0,2025-10-30,숙박시설,-0.41131738924874595,-0.6364519491988193,-0.35129054235704055,-0.28384494805938226,2014-12-12,-0.8870144805213024,-0.696462023768684,-0.3515609796509625,0,0
238,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍 신엄리 3075,633000000.0,2025-10-30,숙박시설,-0.41131738924874595,-0.6364519491988193,-0.35129054235704055,-0.28384494805938226,2014-12-12,-0.8870144805213024,-0.696462023768684,-0.3515609796509625,0,0
240,경상남도,김해시,신문동,경상남도 김해시  신문동 651-2외,823561400.0,2025-06-05,전 등,-0.7198562911191739,-0.2298111695824004,0.11396488881905749,-0.21710698052754174,1979-12-31,-0.5901949853458964,1.449540946168191,0.11372283410952917,0,0
241,경상남도,김해시,신문동,경상남도 김해시  신문동 976,55000000.0,2024-05-01,전,-0.6716147339178377,-0.2298111695824004,-0.48443330490139697,-0.41576366388065367,1979-12-31,0.21747711036949396,1.449540946168191,-0.4847118644770615,0,0
242,경상남도,김해시,신문동,경상남도 김해시  신문동 507-9외,966000000.0,2023-10-18,답,-0.6921933927020789,-0.2298111695824004,0.113953721216068,0.9247796439422494,1979-12-31,0.6132364372700352,1.449540946168191,0.11371166582526779,0,0
243,경상남도,김해시,신문동,경상남도 김해시  신문동 976,110000000.0,2024-03-26,답,-0.4634491103778247,-0.2298111695824004,-0.48443330490139697,-0.41576366388065367,1979-12-31,0.29016759898387906,1.449540946168191,-0.4847118644770615,0,0
